CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO;PUNTOS;DENUNCIANTE;HECHO;VEL_LIMITE;VEL_CIRCULA;DIRECCION_ORIGINAL;CLASE_VIAL;VIAL;NOMINAL;ORDINAL;CALIFICADOR;POBLACION;PROVINCIA;CODIGO_VIAL
GRAVE     ;CL CUARTA 20                            ;7;2018;12.12; 200.00;SI;0;SER                 ;ESTACIONAR OBSTACULIZANDO LA UTILIZACIÓN DE ZONAS O PASOS REBAJADOS.                                                         ;0;0;PASEO EDUARDO DATO NUM 000002 ;PASEO;EDUARDO DATO;NUM;2;  ;MADRID                                                                ;MADRID                   ;256500
LEVE      ;PZ MONDARIZ F31                         ;7;2018;13.29;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;PASEO EDUARDO DATO NUM 000003 ;PASEO;EDUARDO DATO;NUM;3;  ;MADRID                                                                ;MADRID                   ;256500
LEVE      ;CL DOCTOR FLEMING 19                    ;7;2018;12.47;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;PASEO EDUARDO DATO NUM 000021 ;PASEO;EDUARDO DATO;NUM;21;  ;MADRID                                                                ;MADRID                   ;256500
LEVE      ;CL ANGEL DE DIEGO ROLDAN 4              ;7;2018;12.20;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE MAJUELO NUM 000001 ;CALLE;MAJUELO;NUM;1;  ;MADRID                                                                ;MADRID                   ;2303
LEVE      ;CL ANGEL DE DIEGO ROLDAN 14             ;7;2018;12.22;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE MAJUELO NUM 000003 ;CALLE;MAJUELO;NUM;3;  ;MADRID                                                                ;MADRID                   ;2303
LEVE      ;CL DOCTOR FLEMING 4                     ;7;2018;12.53;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE EL SALVADOR NUM 000004 ;CALLE;EL SALVADOR;NUM;4;  ;MADRID                                                                ;MADRID                   ;657000
LEVE      ;CL PRINCIPE DE VERGARA 227              ;7;2018;13.30;  90.00;SI;0;SER                 ;ESTACIONAR SOBRE LA ACERA.                                                                                                   ;0;0;CALLE EL TOBOSO NUM 000016 ;CALLE;EL TOBOSO;NUM;16;  ;MADRID                                                                ;MADRID                   ;743500
LEVE      ;PO CASTELLANA 286                       ;7;2018;14.54;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE EL TOBOSO NUM 000048 ;CALLE;EL TOBOSO;NUM;48;  ;MADRID                                                                ;MADRID                   ;743500
LEVE      ;CL RODRIGUEZ MARIN 69                   ;7;2018;13.38;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE EL TOBOSO NUM 000050 ;CALLE;EL TOBOSO;NUM;50;  ;MADRID                                                                ;MADRID                   ;743500
LEVE      ;PO CASTELLANA 298                       ;7;2018;15.32;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE EL TOBOSO NUM 000061 ;CALLE;EL TOBOSO;NUM;61;  ;MADRID                                                                ;MADRID                   ;743500
LEVE      ;AV BURGOS 17                            ;7;2018;18.52;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE EL TOBOSO NUM 000121 ;CALLE;EL TOBOSO;NUM;121;  ;MADRID                                                                ;MADRID                   ;743500
LEVE      ;CL AGUSTIN DURAN 16                     ;7;2018;10.04;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE EL TOBOSO NUM 000124 ;CALLE;EL TOBOSO;NUM;124;  ;MADRID                                                                ;MADRID                   ;743500
LEVE      ;CL NUMANCIA 29                          ;7;2018;17.06;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE EL TOBOSO NUM 000148 ;CALLE;EL TOBOSO;NUM;148;  ;MADRID                                                                ;MADRID                   ;743500
LEVE      ;CL SERRANO 222                          ;7;2018;13.52;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE EMBAJADORES NUM 000085 ;CALLE;EMBAJADORES;NUM;85;  ;MADRID                                                                ;MADRID                   ;262000
LEVE      ;CL COLOMBIA 54                          ;7;2018;14.06;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE EMBAJADORES NUM 000177 ;CALLE;EMBAJADORES;NUM;177;  ;MADRID                                                                ;MADRID                   ;262000
LEVE      ;AV ALFONSO XIII 95                      ;7;2018;14.34;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE EMERENCIANA ZURILLA NUM 000048 ;CALLE;EMERENCIANA ZURILLA;NUM;48;  ;MADRID                                                                ;MADRID                   ;262300
LEVE      ;AV ALFONSO XIII 113                     ;7;2018;14.32;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE LOS EMIGRANTES NUM 000004 ;CALLE;LOS EMIGRANTES;NUM;4;  ;MADRID                                                                ;MADRID                   ;262550
LEVE      ;AV ALFONSO XIII 43                      ;7;2018;14.37;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE LOS EMIGRANTES NUM 000008 ;CALLE;LOS EMIGRANTES;NUM;8;  ;MADRID                                                                ;MADRID                   ;262550
LEVE      ;CL NUMANCIA 6                           ;7;2018;17.23;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE LOS EMIGRANTES NUM 000018 ;CALLE;LOS EMIGRANTES;NUM;18;  ;MADRID                                                                ;MADRID                   ;262550
LEVE      ;CL CONDE DE VILCHES 14                  ;7;2018;10.17;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE EMILIANO BARRAL NUM 000004 ;CALLE;EMILIANO BARRAL;NUM;4;  ;MADRID                                                                ;MADRID                   ;432401
LEVE      ;CL DOCTOR GOMEZ ULLA 6                  ;7;2018;10.41;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE EMILIANO BARRAL NUM 000009 ;CALLE;EMILIANO BARRAL;NUM;9;  ;MADRID                                                                ;MADRID                   ;432401
LEVE      ;CL EUCALIPTO 33                         ;7;2018;14.47;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE EMILIANO BARRAL NUM 000010 ;CALLE;EMILIANO BARRAL;NUM;10;  ;MADRID                                                                ;MADRID                   ;432401
LEVE      ;CL MARCELIANO SANTA MARIA 5             ;7;2018;09.37;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE EMILIANO BARRAL NUM 000013 ;CALLE;EMILIANO BARRAL;NUM;13;  ;MADRID                                                                ;MADRID                   ;432401
GRAVE     ;PO LA HABANA 54                         ;7;2018;10.14; 200.00;SI;0;SER                 ;ESTACIONAR EN CARRIL DE CIRCULACION.                                                                                         ;0;0;CALLE ENCOMIENDA DE PALACIOS NUM 000001 ;CALLE;ENCOMIENDA DE PALACIOS;NUM;1;  ;MADRID                                                                ;MADRID                   ;266300
LEVE      ;CL CARDENAL BELLUGA 2                   ;7;2018;11.00;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE ENCOMIENDA DE PALACIOS NUM 000068 ;CALLE;ENCOMIENDA DE PALACIOS;NUM;68;  ;MADRID                                                                ;MADRID                   ;266300
LEVE      ;CL CARTAGENA 12                         ;7;2018;12.08;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE ENCOMIENDA DE PALACIOS NUM 000123 ;CALLE;ENCOMIENDA DE PALACIOS;NUM;123;  ;MADRID                                                                ;MADRID                   ;266300
LEVE      ;AV CONCHA ESPINA 26                     ;7;2018;10.26;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENCOMIENDA DE PALACIOS NUM 000138 ;CALLE;ENCOMIENDA DE PALACIOS;NUM;138;  ;MADRID                                                                ;MADRID                   ;266300
LEVE      ;CL FRANCISCO NAVACERRADA 51             ;7;2018;11.03;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENCOMIENDA DE PALACIOS NUM 000144 ;CALLE;ENCOMIENDA DE PALACIOS;NUM;144;  ;MADRID                                                                ;MADRID                   ;266300
LEVE      ;CL SIL 52                               ;7;2018;10.34;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENCOMIENDA DE PALACIOS NUM 000164 ;CALLE;ENCOMIENDA DE PALACIOS;NUM;164;  ;MADRID                                                                ;MADRID                   ;266300
LEVE      ;CL VITRUVIO 8                           ;7;2018;10.46;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE ENTRE ARROYOS NUM 000005 ;CALLE;ENTRE ARROYOS;NUM;5;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;AV BAVIERA 4                            ;7;2018;12.25;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENTRE ARROYOS NUM 000007 ;CALLE;ENTRE ARROYOS;NUM;7;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL PRINCIPE DE VERGARA 125              ;7;2018;11.20;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE ENTRE ARROYOS NUM 000018 ;CALLE;ENTRE ARROYOS;NUM;18;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL DUQUE DE SEVILLA 12                  ;7;2018;11.27;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENTRE ARROYOS NUM 000021 ;CALLE;ENTRE ARROYOS;NUM;21;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL ERASO 12                             ;7;2018;12.58;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE ENTRE ARROYOS NUM 000027 ;CALLE;ENTRE ARROYOS;NUM;27;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL ANTONIO RODRIGUEZ VILLA 18           ;7;2018;11.32;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE ENTRE ARROYOS NUM 000030 ;CALLE;ENTRE ARROYOS;NUM;30;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL FERRER DEL RIO 10                    ;7;2018;13.03;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;0;0;CALLE ENTRE ARROYOS NUM 000033 ;CALLE;ENTRE ARROYOS;NUM;33;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL COSLADA 18                           ;7;2018;13.29;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENTRE ARROYOS NUM 000096 ;CALLE;ENTRE ARROYOS;NUM;96;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL ORIA 30                              ;7;2018;11.36;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENTRE ARROYOS NUM 000106 ;CALLE;ENTRE ARROYOS;NUM;106;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;CL EMILIO CAMPION 17                    ;7;2018;11.44;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;CALLE ENTRE ARROYOS NUM 000112 ;CALLE;ENTRE ARROYOS;NUM;112;  ;MADRID                                                                ;MADRID                   ;269200
LEVE      ;PZ POETA MANUEL DEL PALACIO 1           ;7;2018;12.15;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;PASEO ERMITA DEL SANTO NUM 000018 ;PASEO;ERMITA DEL SANTO;NUM;18;  ;MADRID                                                                ;MADRID                   ;270500
LEVE      ;CL RABIDA 24                            ;7;2018;18.00;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;0;0;PASEO ERMITA DEL SANTO NUM 000043 ;PASEO;ERMITA DEL SANTO;NUM;43;  ;MADRID                                                                ;MADRID                   ;270500
LEVE      ;PO CASTELLANA 116                       ;7;2018;12.21;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;0;0;CALLE ESCRITOR NUM 000008 ;CALLE;ESCRITOR;NUM;8;  ;MADRID                                                                ;MADRID                   ;1193
LEVE      ;CL SANTA ENGRACIA 127                   ;7;2018;16.46;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;0;0;CALLE ESPERANZA SANCHEZ CARRASCOSA NUM 000053 ;CALLE;ESPERANZA SANCHEZ CARRASCOSA;NUM;53;  ;MADRID                                                                ;MADRID                   ;275100
GRAVE     ;CL SAN JUAN DE LA SALLE 4               ;7;2018;12.29; 200.00;SI;0;SER                 ;ESTACIONAR EN CARRIL DE CIRCULACION.                                                                                         ;0;0;CALLE ESTEBAN DE ARTEAGA NUM 000004 ;CALLE;ESTEBAN DE ARTEAGA;NUM;4;  ;MADRID                                                                ;MADRID                   ;25410
